Station,Date,temp
Bogra,2020-10-23,24.6
Bogra,2020-10-24,24.6
Bogra,2020-10-25,26
Bogra,2020-10-26,27.8
Bogra,2020-10-27,27.3
Bogra,2020-10-28,28
Bogra,2020-10-29,28.6
Bogra,2020-10-30,28.6
Bogra,2020-10-31,27.9
Bogra,2020-11-01,28.1
Bogra,2020-11-02,27.7
Bogra,2020-11-03,26.6
Bogra,2020-11-04,23.9
Bogra,2020-11-05,23.4
Bogra,2020-11-06,23.3
Bogra,2020-11-07,24.3
Bogra,2020-11-08,24.7
Bogra,2020-11-09,25.7
Bogra,2020-11-10,25.6
Bogra,2020-11-11,25.4
Bogra,2020-11-12,25.5
Bogra,2020-11-13,25.5
Bogra,2020-11-14,25
Bogra,2020-11-15,24.7
Bogra,2020-11-16,24.4
Bogra,2020-11-17,23.4
Bogra,2020-11-18,23.5
Bogra,2020-11-19,24.3
Bogra,2020-11-20,24.4
Bogra,2020-11-21,23.5
Bogra,2020-11-22,20.5
Bogra,2020-11-23,20.9
Bogra,2020-11-24,20.8
Bogra,2020-11-25,21.7
Bogra,2020-11-26,22.4
Bogra,2020-11-27,21.1
Bogra,2020-11-28,22.1
Bogra,2020-11-29,22.4
Bogra,2020-11-30,22.1
Bogra,2020-12-01,22.4
Bogra,2020-12-02,22.3
Bogra,2020-12-03,21.8
Bogra,2020-12-04,21.5
Bogra,2020-12-05,21.2
Bogra,2020-12-06,20.2
Bogra,2020-12-07,19.2
Bogra,2020-12-08,18.5
Bogra,2020-12-09,19.6
Bogra,2020-12-10,18.2
Bogra,2020-12-11,18.7
Bogra,2020-12-12,19.1
Bogra,2020-12-13,19.9
Bogra,2020-12-14,17.5
Bogra,2020-12-15,16.7
Bogra,2020-12-16,18.7
Bogra,2020-12-17,18.3
Bogra,2020-12-18,16.1
Bogra,2020-12-19,15.3
Bogra,2020-12-20,16.9
Bogra,2020-12-21,17.5
Bogra,2020-12-22,17.6
Bogra,2020-12-23,19.1
Bogra,2020-12-24,18.7
Bogra,2020-12-25,18
Bogra,2020-12-26,17.4
Bogra,2020-12-27,16.7
Bogra,2020-12-28,17.2
Bogra,2020-12-29,17.6
Bogra,2020-12-30,18.8
Bogra,2020-12-31,18.3
Bogra,2021-01-01,18.7
Bogra,2021-01-02,18.6
Bogra,2021-01-03,19.5
Bogra,2021-01-04,19.4
Bogra,2021-01-05,20.5
Bogra,2021-01-06,21.5
Bogra,2021-01-07,21.2
Bogra,2021-01-08,20.3
Bogra,2021-01-09,20.1
Bogra,2021-01-10,20.3
Bogra,2021-01-11,20.5
Bogra,2021-01-12,17.7
Bogra,2021-01-13,15.9
Bogra,2021-01-14,16.2
Bogra,2021-01-15,16
Bogra,2021-01-16,13.7
Bogra,2021-01-17,14.6
Bogra,2021-01-18,16.3
Bogra,2021-01-19,17.6
Bogra,2021-01-20,18.7
Bogra,2021-01-21,16.5
Bogra,2021-01-22,14.3
Bogra,2021-01-23,14.6
Bogra,2021-01-24,17.1
Bogra,2021-01-25,16.7
Bogra,2021-01-26,15.1
Bogra,2021-01-27,14.9
Bogra,2021-01-28,16.1
Bogra,2021-01-29,17.7
Bogra,2021-01-30,14.9
Bogra,2021-01-31,12.8
Bogra,2021-02-01,14.1
Bogra,2021-02-02,16.7
Bogra,2021-02-03,18.2
Bogra,2021-02-04,20.3
Bogra,2021-02-05,21.1
Bogra,2021-02-06,20.6
Bogra,2021-02-07,19.8
Bogra,2021-02-08,20
Bogra,2021-02-09,20.1
Bogra,2021-02-10,20
Bogra,2021-02-11,21
Bogra,2021-02-12,21.4
Bogra,2021-02-13,21.2
Bogra,2021-02-14,21.7
Bogra,2021-02-15,21.4
Bogra,2021-02-16,21.5
Bogra,2021-02-17,22.2
Bogra,2021-02-18,22.8
Bogra,2021-02-19,23.8
Bogra,2021-02-20,23
Bogra,2021-02-21,22.8
Bogra,2021-02-22,22.7
Bogra,2021-02-23,22.9
Bogra,2021-02-24,23.8
Bogra,2021-02-25,24.7
Bogra,2021-02-26,26.3
Bogra,2021-02-27,26.1
Bogra,2021-02-28,26.3
Bogra,2021-03-01,26.2
Bogra,2021-03-02,25.3
Bogra,2021-03-03,24.2
Bogra,2021-03-04,24
Bogra,2021-03-05,26.2
Bogra,2021-03-06,25.8
Bogra,2021-03-07,24.2
Bogra,2021-03-08,25
Bogra,2021-03-09,25.4
Bogra,2021-03-10,25.6
Bogra,2021-03-11,25.6
Bogra,2021-03-12,27.2
Bogra,2021-03-13,23.6
Bogra,2021-03-14,24.4
Bogra,2021-03-15,26.4
Bogra,2021-03-16,26.9
Bogra,2021-03-17,26.9
Bogra,2021-03-18,26.9
Bogra,2021-03-19,27.4
Bogra,2021-03-20,27.9
Bogra,2021-03-21,29.2
Bogra,2021-03-22,28.8
Bogra,2021-03-23,28.9
Bogra,2021-03-24,29.4
Bogra,2021-03-25,28.8
Bogra,2021-03-26,28.2
Bogra,2021-03-27,27.8
Bogra,2021-03-28,28.6
Bogra,2021-03-29,29.3
Bogra,2021-03-30,26.1
Bogra,2021-03-31,26.7
Bogra,2021-04-01,29.4
Bogra,2021-04-02,29.3
Bogra,2021-04-03,29.3
Bogra,2021-04-04,26.6
Bogra,2021-04-05,25.8
Bogra,2021-04-06,27.5
Bogra,2021-04-07,28.9
Bogra,2021-04-08,27.4
Bogra,2021-04-09,26.7
Bogra,2021-04-10,29.8
Bogra,2021-04-11,29
Bogra,2021-04-12,29.7
Bogra,2021-04-13,30.5
Bogra,2021-04-14,29.9
Bogra,2021-04-15,29.5
Bogra,2021-04-16,28.9
Bogra,2021-04-17,26.5
Bogra,2021-04-18,28.7
Bogra,2021-04-19,30
Bogra,2021-04-20,30.9
Bogra,2021-04-21,29.1
Bogra,2021-04-22,27.9
Bogra,2021-04-23,29.1
Bogra,2021-04-24,30.6
Bogra,2021-04-25,31.8
Bogra,2021-04-26,31.9
Bogra,2021-04-27,30.8
Bogra,2021-04-28,29.4
Bogra,2021-04-29,29.6
Bogra,2021-04-30,30.4
Bogra,2021-05-01,27.5
Bogra,2021-05-02,28.7
Bogra,2021-05-03,27.5
Bogra,2021-05-04,26.6
Bogra,2021-05-05,25.7
Bogra,2021-05-06,28.6
Bogra,2021-05-07,29
Bogra,2021-05-08,25.1
Bogra,2021-05-09,26.4
Bogra,2021-05-10,26.2
Bogra,2021-05-11,23.7
Bogra,2021-05-12,25.6
Bogra,2021-05-13,25.7
Bogra,2021-05-14,28.3
Bogra,2021-05-15,28.2
Bogra,2021-05-16,28.5
Bogra,2021-05-17,29.7
Bogra,2021-05-18,30.3
Bogra,2021-05-19,31.5
Bogra,2021-05-20,29.1
Bogra,2021-05-21,28.3
Bogra,2021-05-22,31
Bogra,2021-05-23,32.3
Bogra,2021-05-24,31.4
Bogra,2021-05-25,28.5
Bogra,2021-05-26,28.9
Bogra,2021-05-27,28
Bogra,2021-05-28,26.5
Bogra,2021-05-29,30.4
Bogra,2021-05-30,28.9
Bogra,2021-05-31,27.3
Bogra,2021-06-01,28
Bogra,2021-06-02,29.9
Bogra,2021-06-03,29.5
Bogra,2021-06-04,30.4
Bogra,2021-06-05,29.4
Bogra,2021-06-06,28.3
Bogra,2021-06-07,27.8
Bogra,2021-06-08,29.1
Bogra,2021-06-09,28.4
Bogra,2021-06-10,29.5
Bogra,2021-06-11,27.7
Bogra,2021-06-12,29.1
Bogra,2021-06-13,29.6
Bogra,2021-06-14,29.5
Bogra,2021-06-15,28.5
Bogra,2021-06-16,28
Bogra,2021-06-17,27.8
Bogra,2021-06-18,26.7
Bogra,2021-06-19,26.3
Bogra,2021-06-20,26.2
Bogra,2021-06-21,29.3
Bogra,2021-06-22,28.5
Bogra,2021-06-23,29.7
Bogra,2021-06-24,29.9
Bogra,2021-06-25,30.6
Bogra,2021-06-26,29.9
Bogra,2021-06-27,31.1
Bogra,2021-06-28,30.2
Bogra,2021-06-29,26.9
Bogra,2021-06-30,27.5
Bogra,2021-07-01,26.2
Bogra,2021-07-02,26.8
Bogra,2021-07-03,29
Bogra,2021-07-04,29
Bogra,2021-07-05,29.5
Bogra,2021-07-06,29
Bogra,2021-07-07,27.8
Bogra,2021-07-08,29.4
Bogra,2021-07-09,30.5
Bogra,2021-07-10,30.9
Bogra,2021-07-11,30.7
Bogra,2021-07-12,32.3
Bogra,2021-07-13,30.3
Bogra,2021-07-14,30.8
Bogra,2021-07-15,30.2
Bogra,2021-07-16,32
Bogra,2021-07-17,29.6
Bogra,2021-07-18,30.2
Bogra,2021-07-19,29.2
Bogra,2021-07-20,28.3
Bogra,2021-07-21,29.8
Bogra,2021-07-22,31.4
Bogra,2021-07-23,29.7
Bogra,2021-07-24,28.7
Bogra,2021-07-25,30.2
Bogra,2021-07-26,30.7
Bogra,2021-07-27,30.2
Bogra,2021-07-28,29.9
Bogra,2021-07-29,29
Bogra,2021-07-30,28.4
Bogra,2021-07-31,28.9
Bogra,2021-08-01,29.4
Bogra,2021-08-02,28.4
Bogra,2021-08-03,30.2
Bogra,2021-08-04,29
Bogra,2021-08-05,31.1
Bogra,2021-08-06,31.3
Bogra,2021-08-07,28.5
Bogra,2021-08-08,28.4
Bogra,2021-08-09,29.9
Bogra,2021-08-10,30.4
Bogra,2021-08-11,28.1
Bogra,2021-08-12,29.5
Bogra,2021-08-13,29
Bogra,2021-08-14,29.3
Bogra,2021-08-15,29.6
Bogra,2021-08-16,28.2
Bogra,2021-08-17,28.5
Bogra,2021-08-18,29.7
Bogra,2021-08-19,29.6
Bogra,2021-08-20,28.6
Bogra,2021-08-21,28.8
Bogra,2021-08-22,30.6
Bogra,2021-08-23,28.5
Bogra,2021-08-24,28.9
Bogra,2021-08-25,29.3
Bogra,2021-08-26,27.2
Bogra,2021-08-27,28.1
Bogra,2021-08-28,29.1
Bogra,2021-08-29,29.3
Bogra,2021-08-30,29.1
Bogra,2021-08-31,30.1
Bogra,2021-09-01,30.2
Bogra,2021-09-02,28
Bogra,2021-09-03,30.5
Bogra,2021-09-04,30.1
Bogra,2021-09-05,30.7
Bogra,2021-09-06,29.9
Bogra,2021-09-07,28.6
Bogra,2021-09-08,29.7
Bogra,2021-09-09,30.3
Bogra,2021-09-10,31.6
Bogra,2021-09-11,30.2
Bogra,2021-09-12,31.1
Bogra,2021-09-13,30.3
Bogra,2021-09-14,27.9
Bogra,2021-09-15,30.4
Bogra,2021-09-16,28
Bogra,2021-09-17,28.8
Bogra,2021-09-18,28.6
Bogra,2021-09-19,29.2
Bogra,2021-09-20,29.4
Bogra,2021-09-21,27.8
Bogra,2021-09-22,27.8
Bogra,2021-09-23,29.4
Bogra,2021-09-24,31
Bogra,2021-09-25,30.7
Bogra,2021-09-26,31.6
Bogra,2021-09-27,30.3
Bogra,2021-09-28,29.3
Bogra,2021-09-29,28.7
Bogra,2021-09-30,29.7
Bogra,2021-10-01,30.5
Bogra,2021-10-02,30.7
Bogra,2021-10-03,27.6
Bogra,2021-10-04,27.4
Bogra,2021-10-05,28.8
Bogra,2021-10-06,29.1
Bogra,2021-10-07,29.3
Bogra,2021-10-08,30.2
Bogra,2021-10-09,30.1
Bogra,2021-10-10,30
Bogra,2021-10-11,30.1
Bogra,2021-10-12,30.9
Bogra,2021-10-13,30.6
Bogra,2021-10-14,29.8
Bogra,2021-10-15,32.2
Bogra,2021-10-16,30.4
Bogra,2021-10-17,30.6
Bogra,2021-10-18,27.7
Bogra,2021-10-19,26.8
Bogra,2021-10-20,25.9
Bogra,2021-10-21,26.3
Bogra,2021-10-22,27
Bogra,2021-10-23,26.4
Bogra,2021-10-24,26.9
Bogra,2021-10-25,26.4
Bogra,2021-10-26,27.3
Bogra,2021-10-27,27.3
Bogra,2021-10-28,27.2
Bogra,2021-10-29,27.2
Bogra,2021-10-30,26.4
Bogra,2021-10-31,24.7
Bogra,2021-11-01,****
Bogra,2021-11-02,****
Bogra,2021-11-03,****
Bogra,2021-11-04,****
Bogra,2021-11-05,****
Bogra,2021-11-06,****
Bogra,2021-11-07,****
Bogra,2021-11-08,****
Bogra,2021-11-09,****
Bogra,2021-11-10,****
Bogra,2021-11-11,****
Bogra,2021-11-12,****
Bogra,2021-11-13,****
Bogra,2021-11-14,****
Bogra,2021-11-15,****
Bogra,2021-11-16,****
Bogra,2021-11-17,****
Bogra,2021-11-18,****
Bogra,2021-11-19,****
Bogra,2021-11-20,****
Bogra,2021-11-21,****
Bogra,2021-11-22,****
Bogra,2021-11-23,****
Bogra,2021-11-24,****
Bogra,2021-11-25,****
Bogra,2021-11-26,****
Bogra,2021-11-27,****
Bogra,2021-11-28,****
Bogra,2021-11-29,****
Bogra,2021-11-30,****
Bogra,2021-12-01,****
Bogra,2021-12-02,****
Bogra,2021-12-03,****
Bogra,2021-12-04,****
Bogra,2021-12-05,****
Bogra,2021-12-06,****
Bogra,2021-12-07,****
Bogra,2021-12-08,****
Bogra,2021-12-09,****
Bogra,2021-12-10,****
Bogra,2021-12-11,****
Bogra,2021-12-12,****
Bogra,2021-12-13,****
Bogra,2021-12-14,****
Bogra,2021-12-15,****
Bogra,2021-12-16,****
Bogra,2021-12-17,****
Bogra,2021-12-18,****
Bogra,2021-12-19,****
Bogra,2021-12-20,****
Bogra,2021-12-21,****
Bogra,2021-12-22,****
Bogra,2021-12-23,****
Bogra,2021-12-24,****
Bogra,2021-12-25,****
Bogra,2021-12-26,****
Bogra,2021-12-27,****
Bogra,2021-12-28,****
Bogra,2021-12-29,****
Bogra,2021-12-30,****
Bogra,2021-12-31,****
Dinajpur,2016-01-01,17.6
Dinajpur,2016-01-02,18.2
Dinajpur,2016-01-03,17
Dinajpur,2016-01-04,17.2
Dinajpur,2016-01-05,16.4
Dinajpur,2016-01-06,17.1
Dinajpur,2016-01-07,17.3
Dinajpur,2016-01-08,17.2
Dinajpur,2016-01-09,17.4
Dinajpur,2016-01-10,14.6
Dinajpur,2016-01-11,15.1
Dinajpur,2016-01-12,16.2
Dinajpur,2016-01-13,16
Dinajpur,2016-01-14,16.1
Dinajpur,2016-01-15,16.5
Dinajpur,2016-01-16,15.7
Dinajpur,2016-01-17,15.8
Dinajpur,2016-01-18,16.4
Dinajpur,2016-01-19,17.6
Dinajpur,2016-01-20,17.4
Dinajpur,2016-01-21,15.7
Dinajpur,2016-01-22,13.1
Dinajpur,2016-01-23,11.7
Dinajpur,2016-01-24,11.7
Dinajpur,2016-01-25,12.4
Dinajpur,2016-01-26,12.9
Dinajpur,2016-01-27,15.3
Dinajpur,2016-01-28,14.8
Dinajpur,2016-01-29,15.7
Dinajpur,2016-01-30,15.8
Dinajpur,2016-01-31,16.6
Dinajpur,2016-02-01,17.9
Dinajpur,2016-02-02,17.7
Dinajpur,2016-02-03,16.6
Dinajpur,2016-02-04,16
Dinajpur,2016-02-05,16.5
Dinajpur,2016-02-06,17.5
Dinajpur,2016-02-07,19.7
Dinajpur,2016-02-08,20.4
Dinajpur,2016-02-09,19.7
Dinajpur,2016-02-10,19.5
Dinajpur,2016-02-11,19.3
Dinajpur,2016-02-12,18.7
Dinajpur,2016-02-13,19.5
Dinajpur,2016-02-14,20.9
Dinajpur,2016-02-15,21
Dinajpur,2016-02-16,21.3
Dinajpur,2016-02-17,21.7
Dinajpur,2016-02-18,22.4
Dinajpur,2016-02-19,22.7
Dinajpur,2016-02-20,24.2
Dinajpur,2016-02-21,25
Dinajpur,2016-02-22,21.4
Dinajpur,2016-02-23,20.9
Dinajpur,2016-02-24,21.2
Dinajpur,2016-02-25,22.9
Dinajpur,2016-02-26,22.7
Dinajpur,2016-02-27,22.9
Dinajpur,2016-02-28,23
Dinajpur,2016-03-01,23.4
Dinajpur,2016-03-02,23.6
Dinajpur,2016-03-03,24.2
Dinajpur,2016-03-04,24.7
Dinajpur,2016-03-05,24.7
Dinajpur,2016-03-06,24
Dinajpur,2016-03-07,24.5
Dinajpur,2016-03-08,26.5
Dinajpur,2016-03-09,26.3
Dinajpur,2016-03-10,26.3
Dinajpur,2016-03-11,25.3
Dinajpur,2016-03-12,26.2
Dinajpur,2016-03-13,24.6
Dinajpur,2016-03-14,23.4
Dinajpur,2016-03-15,24.6
Dinajpur,2016-03-16,24.3
Dinajpur,2016-03-17,23.5
Dinajpur,2016-03-18,24.3
Dinajpur,2016-03-19,26
Dinajpur,2016-03-20,27
Dinajpur,2016-03-21,28.1
Dinajpur,2016-03-22,24.9
Dinajpur,2016-03-23,24.1
Dinajpur,2016-03-24,24.2
Dinajpur,2016-03-25,26.1
Dinajpur,2016-03-26,27.1
Dinajpur,2016-03-27,27
Dinajpur,2016-03-28,24.1
Dinajpur,2016-03-29,25
Dinajpur,2016-03-30,25.5
Dinajpur,2016-03-31,25.3
Dinajpur,2016-04-01,21.9
Dinajpur,2016-04-02,25.2
Dinajpur,2016-04-03,25.2
Dinajpur,2016-04-04,26.7
Dinajpur,2016-04-05,28
Dinajpur,2016-04-06,28.9
Dinajpur,2016-04-07,29.6
Dinajpur,2016-04-08,30.3
Dinajpur,2016-04-09,30.9
Dinajpur,2016-04-10,29.3
Dinajpur,2016-04-11,30
Dinajpur,2016-04-12,30.4
Dinajpur,2016-04-13,29.2
Dinajpur,2016-04-14,29.4
Dinajpur,2016-04-15,28.1
Dinajpur,2016-04-16,25.8
Dinajpur,2016-04-17,24.8
Dinajpur,2016-04-18,26.8
Dinajpur,2016-04-19,28.5
Dinajpur,2016-04-20,27.4
Dinajpur,2016-04-21,30.2
Dinajpur,2016-04-22,28.7
Dinajpur,2016-04-23,29.7
Dinajpur,2016-04-24,31.3
Dinajpur,2016-04-25,30.6
Dinajpur,2016-04-26,30.2
Dinajpur,2016-04-27,30.2
Dinajpur,2016-04-28,30.1
Dinajpur,2016-04-29,30.5
Dinajpur,2016-04-30,30.2
Dinajpur,2016-05-01,28.3
Dinajpur,2016-05-02,26.2
Dinajpur,2016-05-03,28.1
Dinajpur,2016-05-04,25.4
Dinajpur,2016-05-05,28.2
Dinajpur,2016-05-06,28.2
Dinajpur,2016-05-07,24.9
Dinajpur,2016-05-08,28.1
Dinajpur,2016-05-09,29.5
Dinajpur,2016-05-10,29
Dinajpur,2016-05-11,28.7
Dinajpur,2016-05-12,27.4
Dinajpur,2016-05-13,24.3
Dinajpur,2016-05-14,25.2
Dinajpur,2016-05-15,27.1
Dinajpur,2016-05-16,28.3
Dinajpur,2016-05-17,29
Dinajpur,2016-05-18,25.4
Dinajpur,2016-05-19,24.9
Dinajpur,2016-05-20,27.9
Dinajpur,2016-05-21,27.7
Dinajpur,2016-05-22,29.1
Dinajpur,2016-05-23,30.5
Dinajpur,2016-05-24,28.6
Dinajpur,2016-05-25,27.8
Dinajpur,2016-05-26,28.6
Dinajpur,2016-05-27,25.2
Dinajpur,2016-05-28,28.2
Dinajpur,2016-05-29,28.3
Dinajpur,2016-05-30,29
Dinajpur,2016-05-31,28.1
Dinajpur,2016-06-01,28.8
Dinajpur,2016-06-02,31.1
Dinajpur,2016-06-03,31.6
Dinajpur,2016-06-04,32.1
Dinajpur,2016-06-05,31.9
Dinajpur,2016-06-06,30.5
Dinajpur,2016-06-07,29.2
Dinajpur,2016-06-08,30.4
Dinajpur,2016-06-09,30.6
Dinajpur,2016-06-10,31.4
Dinajpur,2016-06-11,26.6
Dinajpur,2016-06-12,28.6
Dinajpur,2016-06-13,28.2
Dinajpur,2016-06-14,28.3
Dinajpur,2016-06-15,28.2
Dinajpur,2016-06-16,28.1
Dinajpur,2016-06-17,29.4
Dinajpur,2016-06-18,29.9
Dinajpur,2016-06-19,30
Dinajpur,2016-06-20,29.8
Dinajpur,2016-06-21,29
Dinajpur,2016-06-22,27.8
Dinajpur,2016-06-23,29.5
Dinajpur,2016-06-24,28.8
Dinajpur,2016-06-25,29.4
Dinajpur,2016-06-26,31.3
Dinajpur,2016-06-27,30.3
Dinajpur,2016-06-28,31.3
Dinajpur,2016-06-29,31.6
Dinajpur,2016-06-30,31
Dinajpur,2016-07-01,29.6
Dinajpur,2016-07-02,28.1
Dinajpur,2016-07-03,27.1
Dinajpur,2016-07-04,27.6
Dinajpur,2016-07-05,27.6
Dinajpur,2016-07-06,29
Dinajpur,2016-07-07,30.7
Dinajpur,2016-07-08,30.2
Dinajpur,2016-07-09,30.4
Dinajpur,2016-07-10,30.4
Dinajpur,2016-07-11,30.3
Dinajpur,2016-07-12,29.8
Dinajpur,2016-07-13,30.5
Dinajpur,2016-07-14,31.4
Dinajpur,2016-07-15,30.5
Dinajpur,2016-07-16,28.5
Dinajpur,2016-07-17,28.3
Dinajpur,2016-07-18,27.1
Dinajpur,2016-07-19,27.4
Dinajpur,2016-07-20,28.4
Dinajpur,2016-07-21,27.9
Dinajpur,2016-07-22,28.1
Dinajpur,2016-07-23,28.4
Dinajpur,2016-07-24,28.9
Dinajpur,2016-07-25,28.3
Dinajpur,2016-07-26,28.4
Dinajpur,2016-07-27,29.2
Dinajpur,2016-07-28,27.8
Dinajpur,2016-07-29,28.9
Dinajpur,2016-07-30,30
Dinajpur,2016-07-31,30.5
Dinajpur,2016-08-01,31.3
Dinajpur,2016-08-02,30.7
Dinajpur,2016-08-03,30.9
Dinajpur,2016-08-04,31.7
Dinajpur,2016-08-05,31
Dinajpur,2016-08-06,29.7
Dinajpur,2016-08-07,29.8
Dinajpur,2016-08-08,29.8
Dinajpur,2016-08-09,30
Dinajpur,2016-08-10,29.4
Dinajpur,2016-08-11,29.4
Dinajpur,2016-08-12,30.4
Dinajpur,2016-08-13,30.7
Dinajpur,2016-08-14,30.5
Dinajpur,2016-08-15,31.5
Dinajpur,2016-08-16,30.9
Dinajpur,2016-08-17,29.7
Dinajpur,2016-08-18,30.1
Dinajpur,2016-08-19,30.6
Dinajpur,2016-08-20,31.1
Dinajpur,2016-08-21,29.9
Dinajpur,2016-08-22,28.7
Dinajpur,2016-08-23,29.7
Dinajpur,2016-08-24,30.8
Dinajpur,2016-08-25,32.3
Dinajpur,2016-08-26,28.9
Dinajpur,2016-08-27,31.5
Dinajpur,2016-08-28,31
Dinajpur,2016-08-29,30
Dinajpur,2016-08-30,29.2
Dinajpur,2016-08-31,28.1
Dinajpur,2016-09-01,29.7
Dinajpur,2016-09-02,28.7
Dinajpur,2016-09-03,27.7
Dinajpur,2016-09-04,29.3
Dinajpur,2016-09-05,29.5
Dinajpur,2016-09-06,29.4
Dinajpur,2016-09-07,29.3
Dinajpur,2016-09-08,30.2
Dinajpur,2016-09-09,30.3
Dinajpur,2016-09-10,28.8
Dinajpur,2016-09-11,28.5
Dinajpur,2016-09-12,27.6
Dinajpur,2016-09-13,28.9
Dinajpur,2016-09-14,29.4
Dinajpur,2016-09-15,30.3
Dinajpur,2016-09-16,28.5
Dinajpur,2016-09-17,27.9
Dinajpur,2016-09-18,28.9
Dinajpur,2016-09-19,28.7
Dinajpur,2016-09-20,28
Dinajpur,2016-09-21,26.6
Dinajpur,2016-09-22,29
Dinajpur,2016-09-23,28.1
Dinajpur,2016-09-24,27.8
Dinajpur,2016-09-25,24.2
Dinajpur,2016-09-26,26.8
Dinajpur,2016-09-27,28.1
Dinajpur,2016-09-28,29.9
Dinajpur,2016-09-29,27.8
Dinajpur,2016-09-30,29.1
Dinajpur,2016-10-01,30.6
Dinajpur,2016-10-02,30.2
Dinajpur,2016-10-03,30.5
Dinajpur,2016-10-04,27.8
Dinajpur,2016-10-05,29.3
Dinajpur,2016-10-06,29.6
Dinajpur,2016-10-07,29.8
Dinajpur,2016-10-08,26.6
Dinajpur,2016-10-09,26
Dinajpur,2016-10-10,26.9
Dinajpur,2016-10-11,26.9
Dinajpur,2016-10-12,25.4
Dinajpur,2016-10-13,26.5
Dinajpur,2016-10-14,27.1
Dinajpur,2016-10-15,26.6
Dinajpur,2016-10-16,27.1
Dinajpur,2016-10-17,27.5
Dinajpur,2016-10-18,27.8
Dinajpur,2016-10-19,27.5
Dinajpur,2016-10-20,27.2
Dinajpur,2016-10-21,26.1
Dinajpur,2016-10-22,26.1
Dinajpur,2016-10-23,26.4
Dinajpur,2016-10-24,26.2
Dinajpur,2016-10-25,26.6
Dinajpur,2016-10-26,26.7
Dinajpur,2016-10-27,26.3
Dinajpur,2016-10-28,25.2
Dinajpur,2016-10-29,25
Dinajpur,2016-10-30,25.5
Dinajpur,2016-10-31,26
Dinajpur,2016-11-01,25.9
Dinajpur,2016-11-02,25.7
Dinajpur,2016-11-03,25.2
Dinajpur,2016-11-04,25.9
Dinajpur,2016-11-05,23.9
Dinajpur,2016-11-06,24.2
Dinajpur,2016-11-07,23.8
Dinajpur,2016-11-08,23.8
Dinajpur,2016-11-09,24.4
Dinajpur,2016-11-10,23.9
Dinajpur,2016-11-11,24
Dinajpur,2016-11-12,24.3
Dinajpur,2016-11-13,23.4
Dinajpur,2016-11-14,22
Dinajpur,2016-11-15,21.8
Dinajpur,2016-11-16,21.1
Dinajpur,2016-11-17,21.2
Dinajpur,2016-11-18,21.1
Dinajpur,2016-11-19,21.3
Dinajpur,2016-11-20,21.2
Dinajpur,2016-11-21,21.1
Dinajpur,2016-11-22,20.8
Dinajpur,2016-11-23,20.8
Dinajpur,2016-11-24,21
Dinajpur,2016-11-25,20.8
Dinajpur,2016-11-26,21.1
Dinajpur,2016-11-27,21.1
Dinajpur,2016-11-28,21.7
Dinajpur,2016-11-29,21.6
Dinajpur,2016-11-30,21.7
Dinajpur,2016-12-01,21.5
Dinajpur,2016-12-02,21.6
Dinajpur,2016-12-03,21
Dinajpur,2016-12-04,19.4
Dinajpur,2016-12-05,19.3
Dinajpur,2016-12-06,19.8
Dinajpur,2016-12-07,19.8
Dinajpur,2016-12-08,19.2
Dinajpur,2016-12-09,16.2
Dinajpur,2016-12-10,15.4
Dinajpur,2016-12-11,15.1
Dinajpur,2016-12-12,14.9
Dinajpur,2016-12-13,13.9
Dinajpur,2016-12-14,16.4
Dinajpur,2016-12-15,16.7
Dinajpur,2016-12-16,18.4
Dinajpur,2016-12-17,19.4
Dinajpur,2016-12-18,19.3
Dinajpur,2016-12-19,19.5
Dinajpur,2016-12-20,18.3
Dinajpur,2016-12-21,17.9
Dinajpur,2016-12-22,19.5
Dinajpur,2016-12-23,19.9
Dinajpur,2016-12-24,19.2
Dinajpur,2016-12-25,19.8
Dinajpur,2016-12-26,16.3
Dinajpur,2016-12-27,18.4
Dinajpur,2016-12-28,17.5
Dinajpur,2016-12-29,18.5
Dinajpur,2016-12-30,19.8
Dinajpur,2016-12-31,18.8
Dinajpur,2017-01-01,18.6
Dinajpur,2017-01-02,18.8
Dinajpur,2017-01-03,17.6
Dinajpur,2017-01-04,17.1
Dinajpur,2017-01-05,15.1
Dinajpur,2017-01-06,14.7
Dinajpur,2017-01-07,15.3
Dinajpur,2017-01-08,16.4
Dinajpur,2017-01-09,16.8
Dinajpur,2017-01-10,15.7
Dinajpur,2017-01-11,15.5
Dinajpur,2017-01-12,14
Dinajpur,2017-01-13,12.5
Dinajpur,2017-01-14,13.6
Dinajpur,2017-01-15,14.9
Dinajpur,2017-01-16,14.7
Dinajpur,2017-01-17,14.8
Dinajpur,2017-01-18,15.5
Dinajpur,2017-01-19,16.7
Dinajpur,2017-01-20,16.4
Dinajpur,2017-01-21,17.4
Dinajpur,2017-01-22,18
Dinajpur,2017-01-23,17.7
Dinajpur,2017-01-24,17.9
Dinajpur,2017-01-25,18.8
Dinajpur,2017-01-26,20.4
Dinajpur,2017-01-27,20.6
Dinajpur,2017-01-28,18.6
Dinajpur,2017-01-29,17.5
Dinajpur,2017-01-30,17.9
Dinajpur,2017-01-31,16.4
Dinajpur,2017-02-01,13.9
Dinajpur,2017-02-02,16
Dinajpur,2017-02-03,17.4
Dinajpur,2017-02-04,19.2
Dinajpur,2017-02-05,19.9
Dinajpur,2017-02-06,20.5
Dinajpur,2017-02-07,20.4
Dinajpur,2017-02-08,19.2
